"id","expression_code","category_code","expression_content","property_code","parent_expression_code","expression_level","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"3383","10a6150300301004","10a515030030000c","毕业时间","10a515030030000c","10a515030030000c","1","999","admin","2024-04-18 18:03:14","system_user","2024-04-18 18:03:14","0","0"
"3384","10a6150600601009","10a5150600600004","入党申请时间","10a5150600600004","10a5150600600004","1","999","admin","2024-04-18 18:17:05","system_user","2024-04-28 13:42:46","1","0"
"3385","10a6150600602005","10a5150600600004","成为积极分子时间","10a5150600600004","10a5150600600004","1","999","admin","2024-04-18 18:17:51","system_user","2024-04-28 13:42:46","1","0"
"3386","1066050001900006","106505000190000a","单位电话","106505000190000a","106505000190000a","1","999","admin","2024-05-07 09:00:45","system_user","2024-06-03 07:01:56","1","0"
"3387","1066050001901002","106505000190000a","单位邮箱","106505000190000a","106505000190000a","1","999","admin","2024-05-07 09:01:00","system_user","2024-06-03 07:01:56","1","0"
"3388","106605000190200b","106505000190000a","单位传真","106505000190000a","106505000190000a","1","999","admin","2024-05-07 09:01:15","system_user","2024-06-03 07:01:56","1","0"
"3389","1066050001903007","106505000190000a","单位邮编","106505000190000a","106505000190000a","1","999","admin","2024-05-07 09:01:43","system_user","2024-06-03 07:01:56","1","0"
"3390","1066020001500004","1065020001500008","长度","1065020001500008","1065020001500008","1","999","admin","2024-05-07 09:03:01","system_user","2024-05-07 09:03:01","0","0"
"3391","1066020001501000","1065020001500008","宽度","1065020001500008","1065020001500008","1","999","admin","2024-05-07 09:03:23","system_user","2024-05-07 09:03:23","0","0"
"3392","1066020001502009","1065020001500008","高度","1065020001500008","1065020001500008","1","999","admin","2024-05-07 09:03:31","system_user","2024-05-07 09:03:31","0","0"
"3393","1066040001800002","1065040001800006","长度","1065040001800006","1065040001800006","1","999","admin","2024-05-07 09:04:34","system_user","2024-05-07 09:04:34","0","0"
"3394","106604000180100b","1065040001800006","宽度","1065040001800006","1065040001800006","1","999","admin","2024-05-07 09:04:44","system_user","2024-05-07 09:04:44","0","0"
"3395","1066040001802007","1065040001800006","高度","1065040001800006","1065040001800006","1","999","admin","2024-05-07 09:04:51","system_user","2024-05-07 09:04:51","0","0"
"3396","1066020001503005","1065020001500008","面积","1065020001500008","1065020001500008","1","999","admin","2024-05-07 09:05:51","system_user","2024-05-07 09:05:51","0","0"
"3397","1066010001402005","1065010001400004","外语水平","1065010001400004","1065010001400004","1","999","admin","2024-05-14 14:10:02","admin","2024-05-14 14:10:02","1","0"
"3398","1066010000207009","1065010000200002","出生证号","1065010000200002","1065010000200002","1","999","admin","2024-05-14 14:11:35","qidekang","2024-05-14 14:11:35","1","0"
"3399","1066040000200001","1065040000200005","社保卡号","1065040000200005","1065040000200005","1","1","admin","2024-05-14 14:15:34","qidekang","2024-05-14 14:15:34","1","0"
"3400","106604000020100a","1065040000200005","账户编号","1065040000200005","1065040000200005","1","2","admin","2024-05-14 14:15:56","qidekang","2024-05-14 14:15:56","0","0"
"3401","1066040000202006","1065040000200005","项目代码","1065040000200005","1065040000200005","1","3","admin","2024-05-14 14:16:19","qidekang","2024-05-14 14:16:19","0","0"
"3402","1066050001100008","106505000110000c","应纳税额","106505000110000c","106505000110000c","1","999","admin","2024-05-14 14:28:51","system_user","2024-06-03 07:01:56","1","0"
"3403","1066050001101004","106505000110000c","减免税额","106505000110000c","106505000110000c","1","999","admin","2024-05-14 14:29:02","system_user","2024-06-03 07:01:56","1","0"
"3404","1066050001102000","106505000110000c","已缴税额","106505000110000c","106505000110000c","1","999","admin","2024-05-14 14:29:26","system_user","2024-06-03 07:01:56","1","0"
"3405","1066050001103009","106505000110000c","应补税额","106505000110000c","106505000110000c","1","999","admin","2024-05-14 14:30:05","system_user","2024-06-03 07:01:56","1","0"
"3406","1066010002400009","1065010002400000","外语水平","1065010002400000","1065010002400000","1","999","admin","2024-05-14 15:00:23","admin","2024-05-14 15:00:23","1","0"
"3407","1066010002401005","1065010002400000","技能","1065010002400000","1065010002400000","1","999","admin","2024-05-14 15:00:40","admin","2024-05-14 15:00:40","1","0"
"3408","1066010002402001","1065010002400000","计算机水平","1065010002400000","1065010002400000","1","999","admin","2024-05-14 15:00:53","admin","2024-05-14 15:00:53","1","0"
"3409","106601000240300a","1065010002400000","劳动能力","1065010002400000","1065010002400000","1","999","admin","2024-05-14 15:01:05","system_user","2024-05-14 15:01:05","0","0"
"3410","1066010002501008","1065010002500003","个人简介","1065010002500003","1065010002500003","1","999","admin","2024-05-20 08:16:05","system_user","2024-05-20 08:16:05","0","0"
"3411","1066010002502004","1065010002500003","教育经历","1065010002500003","1065010002500003","1","999","admin","2024-05-20 08:16:17","system_user","2024-05-20 08:16:17","0","0"
"3412","1066010002503000","1065010002500003","工作经历","1065010002500003","1065010002500003","1","999","admin","2024-05-20 08:16:26","system_user","2024-05-20 08:16:26","0","0"
"3413","1066010001801008","1065010001800003","咳嗽","1065010001800003","1065010001800003","1","999","admin","2024-05-20 08:17:18","system_user","2024-05-20 08:17:18","0","0"
"3414","1066010001802004","1065010001800003","腹泻","1065010001800003","1065010001800003","1","999","admin","2024-05-20 08:17:25","system_user","2024-05-20 08:17:25","0","0"
"3415","1066010001803000","1065010001800003","高血压","1065010001800003","1065010001800003","1","999","admin","2024-05-20 08:17:30","system_user","2024-05-20 08:17:30","0","0"
"3416","1066010001804009","1065010001800003","癌症","1065010001800003","1065010001800003","1","999","admin","2024-05-20 08:17:40","system_user","2024-05-20 08:17:40","0","0"
"3417","106601000260100b","1065010002600006","呼吸频率","1065010002600006","1065010002600006","1","999","admin","2024-05-20 08:23:54","system_user","2024-05-20 08:23:54","0","0"
"3418","1066010002602007","1065010002600006","体温","1065010002600006","1065010002600006","1","999","admin","2024-05-20 08:24:05","system_user","2024-05-20 08:24:05","0","0"
"3419","1066010002603003","1065010002600006","脉搏","1065010002600006","1065010002600006","1","999","admin","2024-05-20 08:24:18","system_user","2024-05-20 08:24:18","0","0"
"3420","106601000260400c","1065010002600006","血压","1065010002600006","1065010002600006","1","999","admin","2024-05-20 08:24:22","system_user","2024-05-20 08:24:22","0","0"
"3421","1066010001205000","106501000120000b","健康","106501000120000b","106501000120000b","1","999","admin","2024-05-20 08:44:35","system_user","2024-05-20 08:44:35","0","0"
"3422","1066010001206009","106501000120000b","亚健康","106501000120000b","106501000120000b","1","999","admin","2024-05-20 08:48:37","system_user","2024-05-20 08:48:37","0","0"
"3423","1066010001207005","106501000120000b","慢性疾病","106501000120000b","106501000120000b","1","999","admin","2024-05-20 08:50:34","system_user","2024-05-20 08:50:34","0","0"
"3424","1066010001208001","106501000120000b","急性疾病","106501000120000b","106501000120000b","1","999","admin","2024-05-20 08:50:40","system_user","2024-05-20 08:50:40","0","0"
"3425","1066010001a0200a","1065010001a00009","高净值人群","1065010001a00009","1065010001a00009","1","999","admin","2024-05-22 10:22:10","system_user","2024-05-22 10:22:10","0","0"
"3426","1066030000602004","1065030000600003","事件分类","1065030000600003","1065030000600003","1","999","admin","2024-05-22 10:28:16","system_user","2024-05-22 10:28:16","0","0"
"3427","106605000150200c","106505000150000b","所属行业","106505000150000b","106505000150000b","1","999","admin","2024-05-22 10:30:31","system_user","2024-05-22 10:30:31","0","0"
"3428","10a6150800401009","10a5150800400004","是否接受调剂","10a5150800400004","10a5150800400004","1","999","admin","2024-05-22 11:00:52","system_user","2024-05-22 11:00:52","0","0"
"3429","10a6150800402005","10a5150800400004","是否被调剂","10a5150800400004","10a5150800400004","1","999","admin","2024-05-22 11:01:09","system_user","2024-05-22 11:01:09","0","0"
"3430","1066040000203002","1065040000200005","车牌号","1065040000200005","1065040000200005","1","3","admin","2024-06-03 07:40:35","qidekang","2024-06-03 07:40:35","1","0"
"3431","106604000020400b","1065040000200005","车架号","1065040000200005","1065040000200005","1","4","admin","2024-06-03 07:40:43","qidekang","2024-06-03 07:40:43","1","0"
"3432","1066010002404006","1065010002400000","自理能力","1065010002400000","1065010002400000","1","999","admin","2024-06-04 14:48:05","system_user","2024-06-04 14:48:05","0","0"
"3433","1066010000101004","106501000010000c","身份证号","106501000010000c","106501000010000c","1","0","qidekang","2024-06-25 03:48:17","qidekang","2024-06-25 03:48:17","0","0"
"3434","1066010000102000","106501000010000c","护照号","106501000010000c","106501000010000c","1","1","qidekang","2024-06-25 03:48:41","qidekang","2024-06-25 03:48:41","0","0"
"3435","1066010000103009","106501000010000c","军官证号","106501000010000c","106501000010000c","1","2","qidekang","2024-06-25 03:48:57","qidekang","2024-06-25 03:48:57","0","0"
"3436","1066010000104005","106501000010000c","警官证号","106501000010000c","106501000010000c","1","3","qidekang","2024-06-25 03:49:08","qidekang","2024-06-25 03:49:08","0","0"
"3437","1066010000105001","106501000010000c","港澳居民来往内地通行证号","106501000010000c","106501000010000c","1","4","qidekang","2024-06-25 03:49:23","qidekang","2024-06-25 03:49:23","0","0"
"3438","106601000010600a","106501000010000c","台湾居民来往内地通行证号","106501000010000c","106501000010000c","1","5","qidekang","2024-06-25 03:49:37","qidekang","2024-06-25 03:49:37","0","0"
"3439","1066010000107006","106501000010000c","外国人永久居留身份证号","106501000010000c","106501000010000c","1","7","qidekang","2024-06-25 03:49:45","qidekang","2024-06-25 03:49:45","0","0"
"3440","1066010000108002","106501000010000c","出生证号","106501000010000c","106501000010000c","1","8","qidekang","2024-06-25 03:50:31","qidekang","2024-06-25 03:50:31","0","0"
"3441","106604000010300c","1065040000100002","物件编码","1065040000100002","1065040000100002","1","0","qidekang","2024-06-25 04:04:44","qidekang","2024-06-25 04:04:44","0","0"
"3442","1066040000104008","1065040000100002","电话号码","1065040000100002","1065040000100002","1","3","qidekang","2024-06-25 04:04:55","qidekang","2024-06-25 04:04:55","0","0"
"3443","1066040000105004","1065040000100002","身份证号","1065040000100002","1065040000100002","1","4","qidekang","2024-06-25 04:09:55","qidekang","2024-06-25 04:09:55","0","0"
"3444","1066040000106000","1065040000100002","护照号","1065040000100002","1065040000100002","1","5","qidekang","2024-06-25 04:10:01","qidekang","2024-06-25 04:10:01","0","0"
"3445","1066040000107009","1065040000100002","军官证号","1065040000100002","1065040000100002","1","6","qidekang","2024-06-25 04:10:08","qidekang","2024-06-25 04:10:08","0","0"
"3446","1066040000108005","1065040000100002","警官证号","1065040000100002","1065040000100002","1","7","qidekang","2024-06-25 04:10:14","qidekang","2024-06-25 04:10:14","0","0"
"3447","1066040000109001","1065040000100002","港澳居民来往内地通行证号","1065040000100002","1065040000100002","1","8","qidekang","2024-06-25 04:10:21","qidekang","2024-06-25 04:10:21","0","0"
"3448","106604000010a00a","1065040000100002","台湾居民来往内地通行证号","1065040000100002","1065040000100002","1","9","qidekang","2024-06-25 04:10:28","qidekang","2024-06-25 04:10:28","0","0"
"3449","106604000010b006","1065040000100002","外国人永久居留身份证号","1065040000100002","1065040000100002","1","11","qidekang","2024-06-25 04:10:34","qidekang","2024-06-25 04:10:34","0","0"
"3450","106604000010c002","1065040000100002","出生证号","1065040000100002","1065040000100002","1","12","qidekang","2024-06-25 04:10:42","qidekang","2024-06-25 04:10:42","0","0"
"3451","1066040000205007","1065040000200005","银行卡号","1065040000200005","1065040000200005","1","0","qidekang","2024-06-25 04:18:38","qidekang","2024-06-25 04:18:38","1","0"
"3452","106604000010d00b","1065040000100002","车牌号","1065040000100002","1065040000100002","1","1","qidekang","2024-06-25 04:26:01","qidekang","2024-06-25 04:26:01","0","0"
"3453","106604000010e007","1065040000100002","车架号","1065040000100002","1065040000100002","1","2","qidekang","2024-06-25 04:26:07","qidekang","2024-06-25 04:26:07","0","0"
"3454","106601000010900b","106501000010000c","港澳台居民居住证号","106501000010000c","106501000010000c","1","6","qidekang","2024-06-25 05:59:54","qidekang","2024-06-25 05:59:54","0","0"
"3455","106601000010a007","106501000010000c","驾驶证号","106501000010000c","106501000010000c","1","9","qidekang","2024-06-25 06:01:09","qidekang","2024-06-25 06:01:09","0","0"
"3456","106601000010b003","106501000010000c","学生证号","106501000010000c","106501000010000c","1","11","qidekang","2024-06-25 06:25:06","qidekang","2024-06-25 06:25:06","0","0"
"3457","106601000010c00c","106501000010000c","工作证号","106501000010000c","106501000010000c","1","12","qidekang","2024-06-25 06:25:16","qidekang","2024-06-25 06:25:16","0","0"
"3458","106604000010f003","1065040000100002","银行卡号","1065040000100002","1065040000100002","1","20","qidekang","2024-06-25 06:28:04","qidekang","2024-06-25 06:28:04","0","0"
"3459","1066010000305007","1065010000300005","英文名","1065010000300005","1065010000300005","1","999","qidekang","2024-06-27 07:09:38","system_user","2024-06-27 07:09:38","0","0"
"3460","1066010002004007","1065010002000001","座机号码","1065010002000001","1065010002000001","1","1","qidekang","2024-07-01 09:13:19","qidekang","2024-07-01 09:13:19","0","0"
"3461","106601000010d008","106501000010000c","社保卡号","106501000010000c","106501000010000c","1","13","qidekang","2024-07-05 16:44:06","qidekang","2024-07-05 16:44:06","0","0"
"3462","106601000010e004","106501000010000c","残疾人证号","106501000010000c","106501000010000c","1","15","qidekang","2024-07-05 16:44:13","qidekang","2024-07-05 16:44:13","0","0"
"3463","106601000010f000","106501000010000c","学生教育ID号","106501000010000c","106501000010000c","1","10","qidekang","2024-07-05 16:44:22","qidekang","2024-07-05 16:44:22","0","0"
"3464","1066010000110009","106501000010000c","养老助残卡号","106501000010000c","106501000010000c","1","14","qidekang","2024-07-05 16:44:32","qidekang","2024-07-05 16:44:32","0","0"
"3465","106604000011000c","1065040000100002","社保卡号","1065040000100002","1065040000100002","1","17","qidekang","2024-07-05 16:44:42","qidekang","2024-07-05 16:44:42","0","0"
"3466","1066040000111008","1065040000100002","残疾人证号","1065040000100002","1065040000100002","1","19","qidekang","2024-07-05 16:44:47","qidekang","2024-07-05 16:44:47","0","0"
"3467","1066040000112004","1065040000100002","学生教育ID号","1065040000100002","1065040000100002","1","14","qidekang","2024-07-05 16:44:52","qidekang","2024-07-05 16:44:52","0","0"
"3468","1066040000113000","1065040000100002","养老助残卡号","1065040000100002","1065040000100002","1","18","qidekang","2024-07-05 16:44:58","qidekang","2024-07-05 16:44:58","0","0"
"3469","1066040000114009","1065040000100002","港澳台居民居住证号","1065040000100002","1065040000100002","1","10","qidekang","2024-07-30 14:02:04","qidekang","2024-07-30 14:02:04","0","0"
"3470","1066040000115005","1065040000100002","驾驶证号","1065040000100002","1065040000100002","1","13","qidekang","2024-07-30 14:03:20","qidekang","2024-07-30 14:03:20","0","0"
"3471","1066040000116001","1065040000100002","学生证号","1065040000100002","1065040000100002","1","15","qidekang","2024-07-30 14:08:05","qidekang","2024-07-30 14:08:05","0","0"
"3472","106604000011700a","1065040000100002","工作证号","1065040000100002","1065040000100002","1","16","qidekang","2024-07-30 14:08:10","qidekang","2024-07-30 14:08:10","0","0"
"3473","1066020001701006","105102000000000c","经度","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:00","system_user","2024-11-06 17:58:00","0","0"
"3474","1066020001702002","105102000000000c","纬度","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:05","system_user","2024-11-06 17:58:05","0","0"
"3475","106602000170300b","105102000000000c","海拔","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:12","system_user","2024-11-06 17:58:12","0","0"
"3476","1066020001704007","105102000000000c","经纬度","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:25","system_user","2024-11-06 17:58:25","0","0"
"3477","1066020001705003","105102000000000c","经纬度序列","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:32","system_user","2024-11-06 17:58:32","0","0"
"3478","106602000170600c","105102000000000c","外包边界","1065020001700001","1065020001700001","1","999","qidekang","2024-11-06 17:58:38","system_user","2024-11-06 17:58:38","0","0"
"3743","1066010000306003","1055010000000008","姓氏","1065010000300005","1065010000300005","1","999","admin","2024-01-19 12:46:25","system_user","2024-12-05 22:00:24","0","0"
"3744","106601000030700c","1055010000000008","名称","1065010000300005","1065010000300005","1","999","admin","2024-01-19 12:46:25","system_user","2024-12-05 22:00:24","0","0"
"3745","106a010000305004","109501000000000c","数值","1069010000300002","1069010000300002","1","999","qidekang","2024-12-09 15:37:33","system_user","2024-12-09 15:37:33","0","0"
"3746","106a010000306000","109501000000000c","数据单位","1069010000300002","1069010000300002","1","999","qidekang","2024-12-09 15:37:41","system_user","2024-12-09 15:37:41","0","0"
"3747","106a020000301008","1095020000000000","数值","1069020000300003","1069020000300003","1","999","qidekang","2024-12-09 15:38:11","system_user","2024-12-09 15:38:11","0","0"
"3748","106a020000302004","1095020000000000","数据单位","1069020000300003","1069020000300003","1","999","qidekang","2024-12-09 15:38:14","system_user","2024-12-09 15:38:14","0","0"
"3749","106a030000303001","1095030000000001","数值","1069030000300004","1069030000300004","1","999","qidekang","2024-12-09 15:38:27","system_user","2024-12-09 15:38:27","0","0"
"3750","106a03000030400a","1095030000000001","数据单位","1069030000300004","1069030000300004","1","999","qidekang","2024-12-09 15:38:30","system_user","2024-12-09 15:38:30","0","0"
"3751","106a04000030100a","1095040000000002","数值","1069040000300005","1069040000300005","1","999","qidekang","2024-12-09 15:38:41","system_user","2024-12-09 15:38:41","0","0"
"3752","106a040000302006","1095040000000002","数据单位","1069040000300005","1069040000300005","1","999","qidekang","2024-12-09 15:38:44","system_user","2024-12-09 15:38:44","0","0"
"3753","106a05000030100b","1095050000000003","数值","1069050000300006","1069050000300006","1","999","qidekang","2024-12-09 15:38:52","system_user","2024-12-09 15:38:52","0","0"
"3754","106a050000302007","1095050000000003","数据单位","1069050000300006","1069050000300006","1","999","qidekang","2024-12-09 15:38:58","system_user","2024-12-09 15:38:58","0","0"
"3755","1066020000202004","105102000000000c","备案号","1065020000200003","1065020000200003","1","999","qidekang","2024-12-10 17:52:01","system_user","2024-12-10 17:52:01","0","0"
"3756","1066030000401002","1051030000000000","统计时间","106503000040000a","106503000040000a","1","999","qidekang","2024-12-10 17:56:47","system_user","2024-12-10 17:56:47","0","0"
"3757","1066050001a01005","1051050000000002","收入额","1065050001a00000","1065050001a00000","1","0","qidekang","2024-12-10 20:50:32","guochengjie","2024-12-10 20:50:32","0","0"
"3758","1066050001a02001","1051050000000002","支出额","1065050001a00000","1065050001a00000","1","2","qidekang","2024-12-10 20:50:42","guochengjie","2025-02-14 11:45:57","0","0"
"3759","1066050001a0300a","1051050000000002","利润","1065050001a00000","1065050001a00000","1","4","qidekang","2024-12-10 20:50:47","guochengjie","2025-02-14 11:46:00","0","0"
"3760","1066050001a04006","1051050000000002","税额","1065050001a00000","1065050001a00000","1","5","qidekang","2024-12-10 20:50:58","guochengjie","2025-02-14 11:46:03","0","0"
"3761","1066050000b0100c","1051050000000002","法定代表人","1065050000b00007","1065050000b00007","1","999","qidekang","2024-12-11 11:23:09","system_user","2024-12-11 11:23:09","0","0"
"3762","10a6150301101007","1095150300000002","入学时间","10a5150301100002","10a5150301100002","1","999","qidekang","2025-02-12 12:27:59","system_user","2025-02-12 12:27:59","0","0"
"3763","10a6520800401005","1095520800000000","GDP","10a5520800400000","10a5520800400000","1","999","guochengjie","2025-02-13 10:56:22","system_user","2025-02-13 10:56:22","0","0"
"3764","10a6520800402001","1095520800000000","GDP增长率","10a5520800400000","10a5520800400000","1","999","guochengjie","2025-02-13 10:56:34","system_user","2025-02-13 10:56:34","0","0"
"3765","10a652080040300a","1095520800000000","CPI","10a5520800400000","10a5520800400000","1","999","guochengjie","2025-02-13 10:56:39","system_user","2025-02-13 10:56:39","0","0"
"3766","10a6520800404006","1095520800000000","CPI涨跌幅","10a5520800400000","10a5520800400000","1","999","guochengjie","2025-02-13 10:57:55","system_user","2025-02-13 10:57:55","0","0"
"3767","10a6520800901007","1095520800000000","税收贡献","10a5520800900002","10a5520800900002","1","999","guochengjie","2025-02-13 11:17:56","system_user","2025-02-13 11:17:56","0","0"
"3768","10a6520800902003","1095520800000000","环境影响","10a5520800900002","10a5520800900002","1","999","guochengjie","2025-02-13 11:18:12","system_user","2025-02-13 11:18:12","0","0"
"3769","10a652080090300c","1095520800000000","工作岗位","10a5520800900002","10a5520800900002","1","999","guochengjie","2025-02-13 11:18:20","system_user","2025-02-13 11:18:20","0","0"
"3770","1066040000f0100a","1051040000000001","起始日期","1065040000f00005","1065040000f00005","1","999","guochengjie","2025-02-14 11:40:05","system_user","2025-02-14 11:40:05","0","0"
"3771","1066040000f02006","1051040000000001","结束日期","1065040000f00005","1065040000f00005","1","999","guochengjie","2025-02-14 11:40:15","system_user","2025-02-14 11:40:15","0","0"
"3772","1066040000f03002","1051040000000001","持续时间","1065040000f00005","1065040000f00005","1","999","guochengjie","2025-02-14 11:40:18","system_user","2025-02-14 11:40:18","0","0"
"3773","1066050000b02008","1051050000000002","负责人","1065050000b00007","1065050000b00007","1","999","guochengjie","2025-02-14 11:40:30","system_user","2025-02-14 11:40:30","0","0"
"3774","1066030001601004","1051030000000000","频率","106503000160000c","106503000160000c","1","999","guochengjie","2025-02-14 11:40:52","system_user","2025-02-14 11:40:52","0","0"
"3775","1066030001602000","1051030000000000","次数","106503000160000c","106503000160000c","1","999","guochengjie","2025-02-14 11:40:57","system_user","2025-02-14 11:40:57","0","0"
"3776","1066050001a05002","1051050000000002","支出项目","1065050001a00000","1065050001a00000","1","3","guochengjie","2025-02-14 11:41:44","guochengjie","2025-02-14 11:46:05","0","0"
"3777","1066050001a0600b","1051050000000002","收入项目","1065050001a00000","1065050001a00000","1","1","guochengjie","2025-02-14 11:41:49","guochengjie","2025-02-14 11:46:09","0","0"
"3778","1066030000801001","1051030000000000","成功率","1065030000800009","1065030000800009","1","999","guochengjie","2025-02-14 11:46:39","system_user","2025-02-14 11:46:39","0","0"
"3779","106603000080200a","1051030000000000","成功数","1065030000800009","1065030000800009","1","999","guochengjie","2025-02-14 11:46:46","system_user","2025-02-14 11:46:46","0","0"
"3780","1066030000803006","1051030000000000","失败率","1065030000800009","1065030000800009","1","999","guochengjie","2025-02-14 11:46:51","system_user","2025-02-14 11:46:51","0","0"
"3781","1066030000804002","1051030000000000","失败数","1065030000800009","1065030000800009","1","999","guochengjie","2025-02-14 11:46:56","system_user","2025-02-14 11:46:56","0","0"
