,id,property_code,property_name,property_name_cn,attributes,annotation,category_code,crowd_stat,category_type,property_type,serial_number,simplified_attribute,source_relation,source_relation_term,source_relation_attribute,source_entity_attribute,create_user,create_time,modify_user,modify_time,del_stat,version_no,identify_type
723,777,10a5530300a00004,condition,前置条件,,,109553030000000c,0,0,0,8,0,,,,,test_user,2023-12-13 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
724,778,10a5530400b0000a,condition,前置条件,,,1095530400000002,0,0,0,999,0,,,,,test_user,2023-12-13 16:00:00,admin,2025-03-03 13:32:36,0,0,
725,779,10a5530500b00000,condition,前置条件,,,1095530500000005,0,0,0,999,0,,,,,test_user,2023-12-13 16:00:00,admin,2025-03-03 13:32:36,0,0,
726,780,10a5110200700004,frequency,冲突频次,"一天一次, 每周一次",,1095110200000008,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
727,781,10a511030080000a,frequency,管理频次,"一天一次, 每周一次",,109511030000000b,0,0,0,5,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
728,782,10a5110400900003,frequency,合作频次,"一天一次, 每周一次",,1095110400000001,0,0,0,7,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
729,783,10a5110100c00003,service_status,服务状态,已预订，服务中，已完成，无服务等,,1095110100000005,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
730,784,10a5110200800007,conflict_status,冲突状态,冲突中，已结束，无冲突,,1095110200000008,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
731,785,10a5110300900000,management_status,管理状态,,,109511030000000b,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
732,786,10a5110400a00006,collaboration_status,协作状态,,,1095110400000001,0,0,0,8,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
733,787,10a5110500b0000c,guide_status,指导状态,,,1095110500000004,0,0,0,10,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
734,788,10a5110600600000,consanguinity_status,血缘状态,,,1095110600000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,1,0,
735,789,10a511070090000c,marriage_status,婚姻状态,,,109511070000000a,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,test_user,2025-03-03 13:32:36,1,0,
736,790,10a5110800600006,adoption_status,收养状态,,,1095110800000000,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,test_user,2025-03-03 13:32:36,1,0,
737,791,10a5120100900008,resident_status,常驻状态,已入驻，已离开，未曾入驻,,1095120100000006,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
738,792,10a512020090000b,visit_status,访问状态,,,1095120200000009,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
739,793,10a5120300600005,pass_status,途经状态,,,109512030000000c,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
740,794,10a5120400c00000,construction_status,建设状态,,,1095120400000002,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
741,795,10a5120500a0000a,have_status,拥有状态,,,1095120500000005,0,0,0,2,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
742,796,10a5120700d0000c,management_status,管理状态,,,109512070000000b,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
743,797,10a5120800b00009,maintenance_status,维护状态,,,1095120800000001,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
744,798,10a5130100c00005,Initiate_status,发起状态,,,1095130100000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
745,799,10a5130200a00002,participate_status,参与状态,,,109513020000000a,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
746,800,10a5130300b00008,disposal_status,处置状态,,,1095130300000000,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
747,801,10a5130400c00001,monitoring_status,监管状态,,,1095130400000003,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
748,802,10a5130500700002,influence_status,影响状态,,,1095130500000006,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
749,803,10a5140100b00003,design_status,设计状态,调研状态，设计状态，整体状态,,1095140100000008,0,0,0,8,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
750,804,10a5140200b00006,manufacture_status,制造状态,任务状态，制造进程,,109514020000000b,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
751,805,10a5140300900003,use_status,使用状态,,,1095140300000001,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
752,806,10a5140400900006,have_status,拥有状态,未拥有，持有中，已结束,,1095140400000004,0,0,0,4,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 21:43:46,0,0,
753,807,10a5140600d0000b,management_status,管理状态,,,109514060000000a,0,0,0,12,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
754,808,10a5140700c0000b,maintenance_status,维护状态,已派单，维修中，已完成,,1095140700000000,0,0,0,12,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
755,809,10a5140800800002,identification_status,识别状态,,,1095140800000003,0,0,0,8,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
756,810,10a5150100a00001,establish_status,创立状态,,,1095150100000009,0,0,0,10,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
757,811,10a5150200a00004,management_status,管理状态,,,109515020000000c,0,0,0,6,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
758,812,10a5150300f00009,subordinate_status,从属状态,在职中，已离职,,1095150300000002,0,0,0,17,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
759,813,10a5150400900007,award_status,授予状态,,,1095150400000005,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
760,814,10a5150500b00003,service_status,服务状态,,,1095150500000008,0,0,0,11,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
761,815,10a5220100700005,subordinate_status,从属状态,,,1095220100000009,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
762,816,10a5220200900001,connection_status,连接状态,,,109522020000000c,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
763,817,10a5220300800001,space_status,空间状态,,,1095220300000002,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
764,818,10a5220400900007,bear_status,承载状态,,,1095220400000005,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,1,0,
765,819,10a5230100600003,bear_status,承载状态,,,109523010000000a,0,0,0,5,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
766,820,10a5230300800002,affect_status,影响状态,,,1095230300000003,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
767,821,10a524010080000a,space_status,空间状态,,,109524010000000b,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-06-17 16:54:59,1,0,
768,822,10a524020070000a,bear_status,承载状态,,,1095240200000001,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
769,823,10a524030060000a,service_status,服务状态,,,1095240300000004,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,1,0,
770,824,10a533010080000c,subordinate_status,从属状态,,,1095330100000000,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
771,825,10a5330200600009,causality_status,因果状态,,,1095330200000003,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
772,826,10a5330300700002,associated_status,关联状态,,,1095330300000006,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
773,827,10a5340100600007,bear_status,承载状态,,,1095340100000001,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
774,828,10a534020060000a,auxiliary_status,辅助状态,,,1095340200000004,0,0,0,6,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
775,829,10a5340300800006,affect_status,影响状态,,,1095340300000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
776,830,10a5440100800003,subordinate_status,从属状态,,,1095440100000004,0,0,0,5,0,,,,,test_user,2023-12-25 16:00:00,qidekang,2025-03-03 13:32:36,0,0,
777,831,10a5440200b00002,connection_status,连接状态,,,1095440200000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
778,832,10a5440300800009,space_status,空间状态,,,109544030000000a,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
779,833,10a5440400a00005,bear_status,承载状态,,,1095440400000000,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
780,834,10a5440500800002,sense_status,感知状态,,,1095440500000003,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
781,835,10a5520100700001,stationing_status,驻扎状态,,,1095520100000005,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
782,836,10a5520200a00000,construction_status,建设状态,建设中，已完成,,1095520200000008,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
783,837,10a5520300a00003,have_status,拥有状态,,,109552030000000b,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
784,838,10a5520500a00009,jurisdiction_status,管辖状态,,,1095520500000004,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
785,839,10a5520600a0000c,maintenance_status,维护状态,,,1095520600000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
786,840,10a5530100a0000b,participate_status,参与状态,,,1095530100000006,0,0,0,10,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
787,841,10a5530200700005,affect_status,影响状态,,,1095530200000009,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
788,842,10a5530300b00007,disposal_status,处置状态,"举报, 移交, 下发, 办结",,109553030000000c,0,0,0,9,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
789,843,10a5530400c00000,supervision_status,监管状态,,,1095530400000002,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
790,844,10a5530500c00003,manufacture_status,制造状态,,,1095530500000005,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
791,845,10a5540100a0000c,production_status,生产状态,,,1095540100000007,0,0,0,11,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
792,846,10a554020090000c,have_status,拥有状态,,,109554020000000a,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
793,847,10a5540400a00008,management_status,管理状态,,,1095540400000003,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
794,848,10a5540500a0000b,maintenance_status,维护状态,,,1095540500000006,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
795,849,10a5540600b00004,design_status,设计状态,,,1095540600000009,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
796,850,10a5540700700008,use_status,使用状态,,,109554070000000c,0,0,0,5,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
797,851,10a555010090000a,manage_status,下辖状态,,,1095550100000008,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
798,852,10a5550300900003,jurisdiction_status,指导状态,,,1095550300000001,0,0,0,8,0,,,,,test_user,2023-12-25 16:00:00,guochengjie,2025-03-03 13:32:36,0,0,
799,853,10a5550400b0000c,collaboration_status,协作状态,,,1095550400000004,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
800,854,10a5550500900009,competition_status,竞争状态,,,1095550500000007,0,0,0,999,0,,,,,test_user,2023-12-25 16:00:00,admin,2025-03-03 13:32:36,0,0,
801,855,106501000010000c,identification_code,证件号,,简化属性，人物拥有，物识别码,105101000000000b,0,0,1,0,1,1095140400000004,109614041000400b,,1065040000100002,test_user,2024-01-10 09:15:07,guochengjie,2025-03-04 00:20:32,0,0,
802,857,1065020000100000,identification_code,识别码,,,105102000000000c,0,0,1,0,0,,,,,admin,2024-01-10 09:15:27,qidekang,2024-11-06 17:03:20,0,0,
803,859,1065030000100001,identification_code,识别码,,,1051030000000000,0,0,1,0,0,,,,,admin,2024-01-10 09:15:47,qidekang,2024-11-06 17:03:20,0,0,
804,887,1065050000d00000,income,收入,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-01-15 17:09:22,admin,2025-03-03 13:32:46,1,0,
805,888,1065050000e00003,cost,成本,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-01-15 17:09:55,admin,2025-03-03 13:32:46,1,0,
806,898,1069010000100009,user_group_id,编号,,,105101000000000b,1,1,1,2,0,,,,,test_user,2024-01-15 19:48:41,chenshun,2025-03-03 13:20:51,1,0,
807,899,106901000020000c,name,名称,,,105101000000000b,1,0,0,37,0,,,,,admin,2024-01-15 19:49:12,chenshun,2025-03-03 13:32:46,1,0,
808,900,1069010000300002,amount,人员数量,,,105101000000000b,1,0,0,24,0,,,,,test_user,2024-01-15 19:50:03,guochengjie,2025-03-03 13:32:46,0,0,
809,901,106902000010000a,region_group_id,编号,,,105102000000000c,1,1,1,999,0,,,,,test_user,2024-01-15 19:50:23,admin,2025-03-03 13:20:51,1,0,
810,902,1069020000200000,name,名称,,,105102000000000c,1,0,0,999,0,,,,,admin,2024-01-15 19:54:28,test_user,2025-03-03 13:32:46,1,0,
811,903,1069020000300003,amount,数量,,,105102000000000c,1,0,0,12,0,,,,,admin,2024-01-15 19:54:40,qidekang,2025-03-03 13:32:46,0,0,
812,904,106903000010000b,event_group_id,编号,,,1051030000000000,1,1,1,3,0,,,,,test_user,2024-01-15 19:55:04,qidekang,2025-03-03 13:20:51,1,0,
813,905,1069030000200001,name,名称,,,1051030000000000,1,0,0,15,0,,,,,admin,2024-01-15 19:56:37,qidekang,2025-03-03 13:32:46,1,0,
814,906,1069030000300004,amount,事件数量,未完成数量，完成数量，成功数量，失败数量等,,1051030000000000,1,0,0,18,0,,,,,test_user,2024-01-15 19:56:47,guochengjie,2025-03-03 13:32:46,0,0,
815,907,106904000010000c,object_group_id,编号,,,1051040000000001,1,1,1,2,0,,,,,test_user,2024-01-15 20:00:02,qidekang,2025-03-03 13:20:51,1,0,
816,908,1069040000200002,name,名称,,,1051040000000001,1,0,0,17,0,,,,,admin,2024-01-15 20:00:11,qidekang,2025-03-03 13:32:46,1,0,
817,909,1069040000300005,amount,物品数量,,,1051040000000001,1,0,0,16,0,,,,,test_user,2024-01-15 20:00:20,guochengjie,2025-03-03 13:32:46,0,0,
818,910,1069050000100000,organization_group_id,编号,,,1051050000000002,1,1,1,2,0,,,,,test_user,2024-01-15 20:00:40,qidekang,2025-03-03 13:20:51,1,0,
819,911,1069050000200003,name,名称,,,1051050000000002,1,0,0,14,0,,,,,admin,2024-01-15 20:00:49,qidekang,2025-03-03 13:32:46,1,0,
820,912,1069050000300006,amount,组织数量,,,1051050000000002,1,0,0,16,0,,,,,test_user,2024-01-15 20:00:59,guochengjie,2025-03-03 13:32:46,0,0,
821,915,1065040001300004,price,价格,,,1051040000000001,0,0,0,7,0,,,,,admin,2024-01-16 15:32:30,qidekang,2025-03-03 13:32:46,0,0,
822,916,1065030000d0000b,time,时间,,,1051030000000000,0,0,0,999,0,,,,,admin,2024-01-16 15:50:23,admin,2025-03-03 13:32:46,1,0,
823,917,1065020001400005,location,定位,,,105102000000000c,0,0,0,999,0,,,,,admin,2024-01-16 16:02:52,admin,2025-03-03 13:32:46,1,0,
824,933,1065010001900006,hobby,爱好,,,105101000000000b,0,0,0,11,0,,,,,admin,2024-01-16 16:29:48,qidekang,2025-03-03 13:32:46,0,0,
825,1750,10a5110100d00006,start_time,服务开始时间,,,1095110100000005,0,0,0,999,0,,,,,admin,2024-04-09 17:43:38,admin,2025-03-03 13:32:46,1,0,
826,1751,10a511020090000a,start_time,冲突发生时间,,,1095110200000008,0,0,0,999,0,,,,,admin,2024-04-09 17:46:16,admin,2025-03-03 13:32:46,1,0,
827,1752,1065010001a00009,income,收入情况,,简化属性，人物拥有，物数量,105101000000000b,0,0,0,27,1,1095140400000004,1096140410010002,,1069040000300005,test_user,2024-04-15 21:10:00,guochengjie,2025-03-04 00:21:39,0,0,
828,1753,1065010001b0000c,balance_situation,资产情况,,简化属性，人物拥有，物数量,105101000000000b,0,0,0,26,1,1095140400000004,109614041000100a,,1069040000300005,test_user,2024-04-15 21:10:44,guochengjie,2025-03-04 00:21:30,0,0,
829,1754,1065010001c00002,employment status,就业情况,,,105101000000000b,0,0,0,999,0,,,,,admin,2024-04-15 21:11:07,admin,2025-03-03 13:32:46,1,0,
830,1755,1065030000e00001,influence,影响,,,1051030000000000,0,0,0,12,0,,,,,admin,2024-04-15 21:12:35,qidekang,2025-03-03 13:32:46,0,0,
831,1756,1065030000f00004,significance,意义,,,1051030000000000,0,0,0,17,0,,,,,admin,2024-04-15 21:12:54,qidekang,2025-03-03 13:32:46,1,0,
832,1757,1065030001000007,deadline,期限,,,1051030000000000,0,0,0,18,0,,,,,admin,2024-04-15 21:13:14,qidekang,2025-03-03 13:32:46,1,0,
833,1758,1065050000f00006,mode_establishment,成立方式,,,1051050000000002,0,0,0,999,0,,,,,test_user,2024-04-15 21:14:02,admin,2025-03-03 13:32:46,1,0,
834,1759,1065050001000009,property,资产,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:14:24,admin,2025-03-03 13:32:46,1,0,
835,1760,106505000110000c,ratal,纳税额,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:14:53,admin,2025-03-03 13:32:46,1,0,
836,1761,1065050001200002,profit,利润,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:15:11,admin,2025-03-03 13:32:46,1,0,
837,1762,1065050001300005, liabilities,负债,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:15:30,admin,2025-03-03 13:32:46,1,0,
838,1763,1065050001400008,revenue,营收,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:15:48,admin,2025-03-03 13:32:46,1,0,
839,1764,106505000150000b,business_scope,经营范围,,,1051050000000002,0,0,0,5,0,,,,,test_user,2024-04-15 21:16:27,qidekang,2025-03-03 13:32:46,0,0,
840,1765,1065010001d00005,body_index,身体指标,,,105101000000000b,0,0,0,999,0,,,,,test_user,2024-04-15 21:17:10,admin,2025-03-03 13:32:46,1,0,
841,1766,1065010001e00008,employment status,就职状态,,,105101000000000b,0,0,0,27,0,,,,,admin,2024-04-15 21:18:01,qidekang,2025-03-03 13:32:46,1,0,
842,1767,1065010001f0000b,condition,状态,健康状态，就业状态，生存状态,,105101000000000b,0,0,0,19,0,,,,,test_user,2024-04-15 21:21:02,qidekang,2025-03-03 13:32:46,0,0,
843,1768,10a5120800c0000c,measure,使用措施,,,1095120800000001,0,0,0,999,0,,,,,test_user,2024-04-15 21:21:33,admin,2025-03-03 13:32:46,0,0,
844,1769,106503000110000a,person_charge,责任人,,简化属性，人事发起，人姓名,1051030000000000,0,0,0,17,1,1095130100000007,1096130120006007,,1065010000300005,test_user,2024-04-15 21:22:21,guochengjie,2025-03-05 14:09:35,0,0,
845,1770,1065030001200000,scenes,发生地点,,简化属性，地事承载，地名称,1051030000000000,0,0,0,18,1,109523010000000a,1096230120001004,,1065020000300006,test_user,2024-04-15 21:22:50,guochengjie,2025-03-05 14:09:40,0,0,
846,1771,1065030001300003, tool,所用工具,,简化属性，物事承载，物名称,1051030000000000,0,0,0,19,1,1095340100000001,1096340120006001,,1065040000300008,test_user,2024-04-15 21:23:13,guochengjie,2025-03-05 14:09:44,0,0,
847,1772,1065030001400006,responsible_organization,责任单位,,简化属性，组织事制造，组织名称,1051030000000000,0,0,0,20,1,1095530500000005,1096530520004000,,1065050000300009,test_user,2024-04-15 21:23:44,guochengjie,2025-03-05 14:09:48,0,0,
848,1773,10a5120200a00001,means_transportation,交通方式,步行、乘车、自驾,,1095120200000009,0,0,0,999,0,,,,,test_user,2024-04-15 21:24:39,admin,2025-03-03 13:32:46,0,0,
849,1774,1065010002000001,contact_information,联系方式,,简化属性，人物拥有，物识别码,105101000000000b,0,0,0,6,1,1095140400000004,1096140410003002,,1065040000100002,test_user,2024-04-15 21:25:05,guochengjie,2025-03-04 00:20:36,0,0,
850,1775,1065030001500009,target,目标,,,1051030000000000,0,0,0,16,0,,,,,admin,2024-04-15 21:26:33,qidekang,2025-03-03 13:32:46,1,0,
851,1776,1065010002100004,seniority,工龄,,简化属性，在多个人组织从属中叠加的工龄,105101000000000b,0,0,0,24,1,1095150300000002,1096150310001008,10a5150300e00006,,test_user,2024-04-15 21:26:57,guochengjie,2025-03-04 00:21:23,0,0,
852,1777,10a515060040000b,Intended_position,意向岗位,,,109515060000000b,0,0,0,999,0,,,,,admin,2024-04-15 21:27:54,test_user,2025-03-03 13:32:46,1,0,
853,1778,1065040001400007,use_pattern,使用方式,口服给药、肌内注射、皮下注射、静脉注射、静脉滴注、吸入给药、直肠给药,,1051040000000001,0,0,0,15,0,,,,,test_user,2024-04-15 21:28:43,guochengjie,2025-03-03 13:32:46,0,0,
854,1779,106504000150000a,usage_amount,使用量,,,1051040000000001,0,0,0,19,0,,,,,admin,2024-04-15 21:29:08,qidekang,2025-03-03 13:32:46,1,0,
855,1781,106503000160000c,frequency,发生频次,每日，每周，每月，每年,,1051030000000000,0,0,0,16,0,,,,,test_user,2024-04-15 21:33:11,qidekang,2025-03-03 13:32:46,0,0,
856,1782,10a5110500c00002,type,指导类型,,,1095110500000004,0,0,0,11,0,,,,,test_user,2024-04-15 21:33:45,guochengjie,2025-03-03 13:32:46,0,0,
857,1783,10a515030100000c,dimission_mode,终止方式,,,1095150300000002,0,0,0,7,0,,,,,test_user,2024-04-15 21:34:48,guochengjie,2025-03-03 13:32:46,0,0,
858,1784,10a5150400a0000a,amount_of_money,实物金额,,,1095150400000005,0,0,0,4,0,,,,,test_user,2024-04-15 21:36:39,qidekang,2025-03-03 13:32:46,0,0,
859,1785,1065040001600000,charge,费用,,,1051040000000001,0,0,0,999,0,,,,,admin,2024-04-15 21:37:06,admin,2025-03-03 13:32:46,1,0,
860,1786,1065010002200007,religion,宗教信仰,,,105101000000000b,0,0,0,6,0,,,,,admin,2024-04-15 21:37:34,qidekang,2025-03-03 13:32:46,0,0,
861,1787,1065040001700003,compliance_standard,合规标准,,简化属性，物物关联，物名称,1051040000000001,0,0,0,20,1,1095440600000006,109644063000200a,,1065040000300008,test_user,2024-04-15 21:38:01,qidekang,2025-03-13 10:24:54,1,0,
862,1788,106501000230000a,character,性格,,,105101000000000b,0,0,0,10,0,,,,,admin,2024-04-15 21:38:18,qidekang,2025-03-03 13:32:46,0,0,
863,1789,1065050001600001,income,收入,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:38:56,admin,2025-03-03 13:32:46,1,0,
864,1790,1065050001700004,Income_type,收入类型,,,1051050000000002,0,0,0,999,0,,,,,admin,2024-04-15 21:39:20,admin,2025-03-03 13:32:46,1,0,
865,1791,10a5130100d00008,result,最终结果,,,1095130100000007,0,0,0,999,0,,,,,test_user,2024-04-15 21:39:50,admin,2025-03-03 13:32:46,0,0,
866,1792,10a5150600500001,Whether_to_obey_the_regulation,是否服从调剂,,,109515060000000b,0,0,0,999,0,,,,,admin,2024-04-15 21:40:30,test_user,2025-03-03 13:32:46,1,0,
867,1793,10a5150600600004,duration,时间,,,109515060000000b,0,0,0,999,0,,,,,test_user,2024-04-18 18:16:26,admin,2025-03-03 13:32:46,1,0,
868,1794,10a5110100e00009,customer_demand,客户需求,,,1095110100000005,0,0,0,10,0,,,,,admin,2024-04-18 20:24:57,qidekang,2025-03-03 13:32:46,0,0,
869,1795,10a5110300a00003,start_time,开始管理时间,,,109511030000000b,0,0,0,999,0,,,,,admin,2024-04-18 20:28:34,admin,2025-03-03 13:32:46,1,0,
870,1796,10a5110400b00009,start_time,开始合作时间,,,1095110400000001,0,0,0,999,0,,,,,admin,2024-04-18 20:31:00,admin,2025-03-03 13:32:46,1,0,
871,1797,10a5110500d00005,start_time,开始指导时间,,,1095110500000004,0,0,0,999,0,,,,,admin,2024-04-18 20:36:25,admin,2025-03-03 13:32:46,1,0,
872,1798,10a5120100a0000b,start_time,入驻时间,,,1095120100000006,0,0,0,999,0,,,,,admin,2024-04-18 21:03:39,test_user,2025-03-03 13:32:46,0,0,
873,1799,10a5110600700003,start_time,血缘开始时间,,,1095110600000007,0,0,0,999,0,,,,,admin,2024-04-18 21:32:30,test_user,2025-03-03 13:32:46,1,0,
874,1800,10a5110700a00002,start_time,婚姻开始时间,,,109511070000000a,0,0,0,999,0,,,,,admin,2024-04-18 21:32:44,test_user,2025-03-03 13:32:46,1,0,
875,1801,10a5110800700009,start_time,开始收养时间,,,1095110800000000,0,0,0,999,0,,,,,admin,2024-04-18 21:32:54,test_user,2025-03-03 13:32:46,1,0,
876,1802,10a5110900400003,start_time,意向开始时间,,,1095110900000003,0,0,0,999,0,,,,,admin,2024-04-18 21:33:11,test_user,2025-03-03 13:32:46,1,0,
877,1803,10a5120200b00004,start_time,到访时间,,,1095120200000009,0,0,0,999,0,,,,,test_user,2024-04-18 21:33:46,admin,2025-03-03 13:32:46,0,0,
878,1804,10a5120300700008,start_time,开始途径时间,,,109512030000000c,0,0,0,999,0,,,,,admin,2024-04-18 21:34:10,admin,2025-03-03 13:32:46,1,0,
879,1805,10a5120400d00003,start_time,开工时间,,,1095120400000002,0,0,0,999,0,,,,,test_user,2024-04-18 21:34:21,admin,2025-03-03 13:32:46,0,0,
880,1806,10a5120500b00000,start_time,开始拥有时间,,,1095120500000005,0,0,0,999,0,,,,,admin,2024-04-18 21:34:43,admin,2025-03-03 13:32:46,1,0,
