"id","tag_code","tag_name","parent_tag_code","type","description","visible","serial_number","create_user","create_time","modify_user","modify_time","del_stat","version_no"
"1947","1000397","审计报告提交","1023","terminalNode","向市委审计委员会提出年度市级预算执行和其他财政支出情况审计报告、审计查出问题整改情况报告",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1948","1000398","审计结果报告","1023","terminalNode","向市政府提出年度市级预算执行和其他财政收支情况的审计结果报告",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1949","1000399","审计结果公布","1023","terminalNode","依法向社会公布审计结果",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1950","1000400","财政收支审计","1023","terminalNode","市级预算执行情况和其他财政收支，市级各部门（含所属单位）预算执行情况、决算草案和其他财政收支",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1951","1000401","重大项目审计","1023","terminalNode","市政府投资和以市政府投资为主的建设项目的预算执行情况和决算，全市重大公共工程项目的资金管理使用和建设运营情况",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1952","1000402","社会保障审计","1023","terminalNode","有关社会保障基金、社会捐赠资金及其他基金、资金的财务收支",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1953","1000403","自然资源审计","1023","terminalNode","自然资源管理、污染防治和生态保护与修复情况",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1954","1000404","经济责任审计","1023","terminalNode","按规定对局级党政主要领导干部及其他单位主要负责人实施经济责任审计和自然资源资产离任审计",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1955","1000405","专项审计调查","1023","terminalNode","组织实施对国家财经法律法规、规章、政策和宏观调控措施执行情况、财政预算管理及国有资产管理使用等与本市财政收支有关的特定事项进行专项审计调查",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1956","1000406","审计决定执行检查","1023","terminalNode","依法检查审计决定执行情况，督促整改审计查出的问题",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1957","1000407","审计复议与诉讼","1023","terminalNode","依法办理被审计单位对审计决定提请行政复议、行政诉讼或市政府裁决中的有关事项",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1958","1000408","案件协查","1023","terminalNode","协助配合有关部门查处相关重大案件",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1959","1000409","内部审计指导","1023","terminalNode","指导和监督本市内部审计工作，核查社会审计机构对依法属于审计监督对象的单位出具的相关审计报告",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1960","1000410","区级审计监督","1023","terminalNode","与区委、区政府共同领导区级审计机关，依法领导和监督区级审计机关的业务",NULL,NULL,"system_user","2024-11-11 14:40:07","xiexinyu","2024-11-11 14:40:07","0","0"
"1961","1000411","境外资产审计","1023","terminalNode","依法组织审计市属单位的境外资产、负债和损益",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1962","1000412","审计任务完成","1023","terminalNode","完成市委、市政府和审计署交办的其他任务",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1963","1000413","审计体系完善","1023","terminalNode","进一步完善审计管理，加强全市审计工作统筹，明晰市、区两级审计机关职能定位，理顺内部职责关系，优化审计资源配置，充实加强一线审计力量",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1964","1000414","审计工作优化","1023","terminalNode","优化审计工作机制，坚持科技强审，完善业务流程，改进工作方式，加强与相关部门的沟通协调，充分调动内部审计和社会审计力量，增强监督合力",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1965","1024","政府外办","0","parentNode",,NULL,"23","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1966","1000415","外事立法","1024","terminalNode","起草本市外事工作地方性法规草案、政府规章草案，研究拟订外事工作规划和制度，并组织实施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1967","1000416","外事调研","1024","terminalNode","组织开展外事工作重大问题的调查研究",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1968","1000417","港澳合作","1024","terminalNode","推动本市与香港、澳门在经济、科技、文化等领域的交流与合作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1969","1000418","友城管理","1024","terminalNode","管理与国际友好城市的交往活动，办理与外国城市或地区缔结友好城市关系事项",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1970","1000419","民间外交","1024","terminalNode","指导本市民间对外交往工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1971","1000420","外事管理","1024","terminalNode","管理、指导本市各单位因公出入境工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1972","1000421","签证发放","1024","terminalNode","负责核发外国人来华签证邀请函",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1973","1000422","文件审批","1024","terminalNode","承办各单位报请市委、市政府审批的外事文件",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1974","1000423","外事荣誉","1024","terminalNode","承办授予外国人本市荣誉称号",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1975","1000424","应急处置","1024","terminalNode","牵头应对和处理本市重大涉外突发事件",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1976","1000425","领事管理","1024","terminalNode","管理外国驻本市领事机构，协调处理与外国驻本市外交机构的有关事宜",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1977","1000426","国事保障","1024","terminalNode","统筹协调在本地举办的重大国事活动服务保障工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1978","1000427","国际活动","1024","terminalNode","组织协调以市政府及以市政府外办名义举办的大型国际多边活动",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1979","1000428","国际事务","1024","terminalNode","承担本市参与国际组织和国际多边活动的相关工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1980","1000429","会议审核","1024","terminalNode","审核各区、市有关部门和相关单位申办和举办的国际会议",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1981","1000430","媒体事务","1024","terminalNode","办理本市外国常驻新闻机构和外国记者事务",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1982","1000431","记者管理","1024","terminalNode","负责港澳记者在本市采访的有关事宜",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1983","1000432","语言建设","1024","terminalNode","推进本市国际语言环境建设工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1984","1000433","外事教育","1024","terminalNode","对本市外事干部和涉外人员进行外事纪律教育",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1985","1000434","纪律检查","1024","terminalNode","检查外事纪律执行情况，提出处理意见和建议",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1986","1025","国资","0","parentNode",,NULL,"24","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1987","1000435","国资管理","1025","terminalNode","贯彻落实国家关于国有资产监督管理的法律、法规、规章和政策，起草本市相关地方性法规草案、政府规章草案，制定有关制度、规定",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1988","1000436","履行职责","1025","terminalNode","根据市政府授权，依照《中华人民共和国公司法》等法律、法规履行出资人职责，监管市政府履行出资人职责的企业和市政府授权的实行企业化管理的事业单位的国有资产",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1989","1000437","资产监管","1025","terminalNode","加强国有资产的管理，依法对区县国有资产管理工作进行指导和监督",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1990","1000438","资产增值","1025","terminalNode","承担监督所监管企业国有资产保值增值的责任，负责企业国有资产基础管理，建立和完善国有资产保值增值考核体系",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1991","1000439","资产稽核","1025","terminalNode","通过统计、稽核对所监管企业国有资产的保值增值情况进行监管",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1992","1000440","工资分配","1025","terminalNode","负责所监管企业工资分配管理工作，制定所监管企业负责人收入分配政策并组织实施",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1993","1000441","企业改革","1025","terminalNode","指导推进本市国有及国有控股企业改革和重组",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1994","1000442","治理结构","1025","terminalNode","推进国有及国有控股企业的现代企业制度建设，完善公司治理结构",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1995","1000443","经济调整","1025","terminalNode","推动国有经济布局和结构的战略性调整",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1996","1000444","选人用人","1025","terminalNode","建立符合社会主义市场经济体制和现代企业制度要求的选人、用人机制",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1997","1000445","激励约束","1025","terminalNode","完善经营者激励和约束制度",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1998","1000446","资本收益","1025","terminalNode","负责组织所监管企业上交国有资本收益，参与制定本市国有资本经营预算有关管理制度和办法",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"1999","1000447","预算编制","1025","terminalNode","按照有关规定负责所监管企业国有资本经营预决算草案编制和执行等工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2000","1000448","安全管理","1025","terminalNode","指导、督促所监管企业及实行企业化管理事业单位落实安全生产责任制",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2001","1000449","安全协调","1025","terminalNode","配合有关部门协调所监管企业及实行企业化管理事业单位做好安全工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2002","1000450","管理责任","1025","terminalNode","从出资人的角度承担相应的管理责任",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2003","1000451","人才管理","1025","terminalNode","负责所监管企业及实行企业化管理事业单位人才工作的宏观管理和人才队伍建设",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2004","1000452","教育培训","1025","terminalNode","指导和组织协调所监管企业及实行企业化管理事业单位经营管理人员的教育培训工作",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2005","1026","广电","0","parentNode",,NULL,"25","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2006","1000453","宣传管理","1026","terminalNode","贯彻执行国家关于广播电视宣传工作的法律法规、规章和政策，把握正确的舆论和创作导向。负责起草本市关于广播电视和信息网络视听节目服务方面的地方性法规草案、政府规章草案，制定相关的政策措施、地方标准，并组织实施和监督管理。推进广播电视领域的体制机制改革。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2007","1000454","规划制定","1026","terminalNode","负责制定本市广播电视领域事业发展规划，组织实施公共服务重大公益工程和公益活动，扶助农村广播电视建设和发展，指导、监管广播电视基础设施建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2008","1000455","产业统筹","1026","terminalNode","负责统筹规划本市广播电视产业发展，制定发展规划、产业政策并组织实施。依法负责广播电视统计工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2009","1000456","市场监管","1026","terminalNode","负责监督管理本市广播电视机构和业务，实施依法设定的行政许可并承担相应责任，负责市场经营活动监督管理的相关工作，负责对境外卫星电视节目接收的监管。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2010","1000457","行业指导","1026","terminalNode","指导电视剧行业发展和电视剧创作生产。负责对网络视听节目、广播电视节目进行监管，审查其内容和质量。指导监管广播电视广告播放。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2011","1000458","广播电视与新媒体融合","1026","terminalNode","负责推进本市广播电视与新媒体新技术新业态融合发展，推进广电网与电信网、互联网三网融合。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2012","1000459","广播电视科技发展","1026","terminalNode","组织拟订本市广播电视科技发展规划、政策和行业技术标准，并组织实施和监督检查。负责对广播电视节目传输覆盖、监测和安全播出进行监管，推进应急广播建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2013","1000460","对外交流","1026","terminalNode","负责本市广播电视节目的进口、收录管理。负责广播电视领域对外及对港澳台的交流与合作，组织推动广播电视领域“走出去”工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2014","1000461","安全管理","1026","terminalNode","依法对本市广播电视行业的安全工作承担管理责任，对以市广电局名义组织的各类活动的安全工作承担主体责任。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2015","1000462","人才建设","1026","terminalNode","指导本市广播电视、网络视听行业人才队伍建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2016","1027","文物","0","parentNode",,NULL,"26","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2017","1000463","文物法规实施","1027","terminalNode","贯彻落实国家关于文物和博物馆工作方面的法律、法规、规章和政策，起草本市相关地方性法规草案、政府规章草案，并组织实施；拟订文物和博物馆事业发展规划，并组织实施；负责推动完善文物和博物馆公共服务体系建设；拟订文物和博物馆公共资源共享规划并推动实施。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2018","1000464","遗产管理","1027","terminalNode","负责本市世界文化遗产和文物保护单位管理工作，会同有关部门负责历史文化名城（镇、村）保护和监督管理工作，研究提出文物保护单位保护范围和建设控制地带的意见。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2019","1000465","博物馆指导","1027","terminalNode","指导本市博物馆的业务工作，组织博物馆间的交流与协作，负责博物馆馆藏文物鉴定、登记、借用、调拨和交换的管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2020","1000466","考古管理","1027","terminalNode","负责本市的考古调查、勘探和发掘工作；会同有关部门研究提出保护地下文物埋藏区的意见；负责出土文物的调用。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2021","1000467","民间文物管理","1027","terminalNode","负责管理本市民间收藏文物及其流通活动；培育、引导和扶持文物和博物馆领域相关产业健康发展。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2022","1000468","文物资质管理","1027","terminalNode","负责本市文物和博物馆有关审核、审批事务及相关资质资格认定的管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2023","1000469","文物执法管理","1027","terminalNode","依法负责本市文物行政执法工作，组织查处有关文物的违法违章案件；承担文物和博物馆安全工作的管理责任。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2024","1000470","文物宣传交流","1027","terminalNode","负责本市文物保护的宣传工作；组织与国（境）内外的文物交流和展示活动。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2025","1000471","文物培训与研究","1027","terminalNode","规划、指导本市文物和博物馆领域专业人员培训工作；组织文物和博物馆领域科学研究及交流、文物科学保护工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2026","1028","体育","0","parentNode",,NULL,"27","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2027","1000472","体育政策实施","1028","terminalNode","贯彻执行国家关于体育工作方面的方针、政策和法律、法规、规章，起草本市相关地方性法规草案、政府规章草案，拟订体育事业发展规划和政策并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2028","1000473","体育服务体系建设","1028","terminalNode","协调本市区域性体育发展，负责推动多元化体育服务体系建设，推进体育公共服务和体育体制改革。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2029","1000474","全民健身建设","1028","terminalNode","统筹规划本市群众体育发展，负责推行全民健身计划，监督实施国家体育锻炼标准，推动国民体质监测和社会体育指导工作队伍制度建设，指导公共体育设施的建设，负责对公共体育设施的监督管理。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2030","1000475","竞技体育发展","1028","terminalNode","统筹规划本市竞技体育发展，指导协调体育训练和体育竞赛，指导运动队伍建设，协调运动员社会保障工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2031","1000476","青少年体育发展","1028","terminalNode","统筹规划本市青少年体育发展，指导和推进青少年体育工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2032","1000477","体育产业发展","1028","terminalNode","会同有关部门拟订本市体育产业发展规划和政策，培育、引导和扶持体育产业，推动产业结构优化升级，规范体育服务管理，推动体育标准化建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2033","1000478","体育外事合作","1028","terminalNode","指导、管理本市体育外事有关工作，组织开展国际间和与港澳台的体育交流与合作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2034","1000479","体育科技研究","1028","terminalNode","组织开展本市体育领域重大科技研究、技术攻关和成果推广。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2035","1000480","体育赛事承办","1028","terminalNode","主办、承办重大体育赛事活动。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2036","1000481","反兴奋剂工作","1028","terminalNode","负责组织、协调、监督本市体育运动中的反兴奋剂工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2037","1000482","体育社团管理","1028","terminalNode","负责全市性体育社会团体的资格审查和业务管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2038","1000483","体育安全管理","1028","terminalNode","依法对本市体育行业的安全工作承担管理责任，对以市体育局名义组织的各类活动的安全工作承担主体责任。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2039","1029","统计","0","parentNode",,NULL,"28","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2040","1000484","统计法规执行","1029","terminalNode","贯彻执行国家关于统计方面的法律、法规、规章和统计制度、统计标准，起草本市相关地方性法规草案、政府规章草案，拟订地方统计制度和统计分类，监督检查统计法律、法规、规章和统计制度、统计标准的实施；承担组织领导和协调全市统计工作，确保统计数据真实、准确、及时的责任。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2041","1000485","国民经济核算","1029","terminalNode","负责贯彻执行国民经济核算体系，组织实施全市及各区县国民经济核算制度和全市投入产出调查，核算全市及各区县地区生产总值，汇编提供国民经济核算资料，监督管理各区县国民经济核算工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2042","1000486","国情普查","1029","terminalNode","负责组织实施全市人口、经济、农业等重大国情国力普查工作；会同有关部门拟订重大市情市力的普查及专项调查计划、方案并组织实施；汇总、整理和提供有关市情市力方面的统计数据。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2043","1000487","行业统计调查","1029","terminalNode","负责组织实施全市国民经济各行业的统计调查，收集、汇总、整理和提供有关调查的统计数据，综合整理和提供地质勘查、交通运输、邮政、教育、卫生、社会保障、公用事业等全市性基本统计数据。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2044","1000488","专项统计调查","1029","terminalNode","负责组织实施全市能源、投资、价格、收入、科技、人口、劳动力、旅游、社会发展基本情况、环境基本状况等统计调查，收集、汇总、整理和提供有关调查的统计数据，综合整理和提供资源、房屋、对外贸易、对外经济等全市性基本统计数据。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2045","1000489","统计资料管理","1029","terminalNode","负责组织各区县、各部门的经济、社会、科技和资源环境统计调查，统一核定、管理、公布全市性基本统计资料，定期发布国民经济和社会发展情况的统计信息。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2046","1000490","统计分析与预测","1029","terminalNode","负责对全市国民经济、社会发展、科技进步和资源环境等情况进行统计分析、统计预测和统计监督，向市委、市政府及有关部门提供统计信息和咨询建议。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2047","1000491","统计调查审批","1029","terminalNode","依法审批或备案各部门统计调查项目、各区县统计调查项目，指导专业统计基础工作、统计基层业务基础建设，建立健全统计数据质量审核、监控和评估制度，开展对重要统计数据的审核、监控和评估，依法监督管理涉外调查活动。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2048","1000492","统计队伍建设","1029","terminalNode","依法协管区县政府统计部门主要负责人；指导本市统计专业技术队伍建设、统计教育和培训，负责统计从业资格认定工作，会同有关部门组织管理统计专业资格考试、职务评聘工作；监督管理区县政府统计部门由市财政提供的统计经费和专项基本建设投资。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2049","1000493","统计信息化建设","1029","terminalNode","负责拟订本市统计信息工程建设规划，建立健全并管理本市统计信息自动化系统和统计数据库系统。组织建立和管理全市宏观经济与社会发展基础数据库，组织制定各区县、各部门统计数据库和网络的基本标准和运行规则，指导区县统计信息化系统建设。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2050","1030","园林绿化","0","parentNode",,NULL,"29","system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2051","1000494","园林绿化监督管理","1030","terminalNode","负责本市园林绿化及其生态保护修复的监督管理。贯彻落实国家关于园林绿化及其生态保护修复方面的法律、法规、规章和政策，起草本市相关地方性法规草案、政府规章草案，拟订相关政策、规划、计划、标准，会同有关部门编制园林绿化专业规划并组织实施。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2052","1000495","生态保护修复","1030","terminalNode","组织本市园林绿化生态保护修复、城乡绿化美化和植树造林工作。组织实施园林绿化重点生态保护修复工程，组织、指导公益林的建设、保护和管理。组织、协调和指导防沙治沙和以植树种草等生物措施为主的防治水土流失工作。拟订防沙治沙规划和建设标准，监督管理沙化土地的开发利用，组织沙尘暴灾害预测预报和应急处置。组织开展森林、湿地、草地和陆生野生动植物资源的动态监测与评价。组织实施林业和湿地生态补偿工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2053","1000496","森林湿地管理","1030","terminalNode","负责本市森林、湿地资源的监督管理。组织编制森林采伐限额并监督执行。负责林地管理，拟订林地保护利用规划并组织实施。负责湿地生态保护修复工作，拟订湿地保护规划和相关标准并组织实施。监督管理湿地的开发利用。组织指导林木、绿地、草地有害生物防治、检疫和预测预报。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2054","1000497","园林绿化标准","1030","terminalNode","组织制定本市园林绿化管理标准和规范并监督实施。拟订公园、绿地、森林、湿地和各类自然保护地建设标准和管理规范，拟订林业产业相关标准和规范并组织实施。负责园林绿化重点工程的监督检查工作。负责市级（含）以上园林绿化建设项目专项资金使用的监督工作。负责古树名木保护管理工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2055","1000498","公园管理","1030","terminalNode","负责本市公园的行业管理。组织编制公园发展规划，指导、监督公园建设和管理。负责公园、绿地资源调查和评估工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2056","1000499","野生动植物管理","1030","terminalNode","负责本市陆生野生动植物资源的监督管理。组织开展陆生野生动植物资源调查，拟订及调整重点保护的陆生野生动物、植物名录，组织、指导陆生野生动植物的救护繁育、栖息地恢复发展、疫源疫病监测，监督管理陆生野生动植物猎捕或采集、人工繁育或培植、经营利用。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2057","1000500","自然保护地管理","1030","terminalNode","负责监督管理本市各类自然保护地。拟订各类自然保护地规划。提出新建、调整各类自然保护地的审核建议并按程序报批，承担世界自然遗产申报相关工作，会同有关部门组织申报世界自然与文化双重遗产。负责生物多样性保护相关工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
"2058","1000501","园林绿化改革","1030","terminalNode","负责推进本市园林绿化改革相关工作。拟订集体林权制度、国有林场等重大改革意见并组织实施。拟订农村林业发展、维护林业经营者合法权益的政策措施，指导农村林地承包经营工作。开展退耕还林还草工作。",NULL,NULL,"system_user","2024-11-11 14:40:08","xiexinyu","2024-11-11 14:40:08","0","0"
